"BehaviorSpace results (NetLogo 6.0.4)"
"epidemic.nlogo"
"immunity"
"04/02/2019 11:45:53:960 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-people","num-infect","immune-chance","recovery-chance","[step]","count turtles with [infected?]","count turtles"
"3","500","1","90","10","80","0","500"
"8","500","1","90","10","79","0","500"
"7","500","1","90","10","77","0","500"
"5","500","1","90","10","88","0","500"
"1","500","1","90","10","79","0","500"
"4","500","1","90","10","66","0","500"
"2","500","1","90","10","77","0","500"
"6","500","1","90","10","70","0","500"
"3","500","1","90","10","81","0","500"
"5","500","1","90","10","89","0","500"
"8","500","1","90","10","80","0","500"
"7","500","1","90","10","78","0","500"
"1","500","1","90","10","80","0","500"
"4","500","1","90","10","67","0","500"
"6","500","1","90","10","71","0","500"
"2","500","1","90","10","78","0","500"
"3","500","1","90","10","82","0","500"
"5","500","1","90","10","90","0","500"
"8","500","1","90","10","81","0","500"
"7","500","1","90","10","79","0","500"
"4","500","1","90","10","68","0","500"
"1","500","1","90","10","81","0","500"
"6","500","1","90","10","72","0","500"
"3","500","1","90","10","83","0","500"
"2","500","1","90","10","79","0","500"
"5","500","1","90","10","91","0","500"
"7","500","1","90","10","80","0","500"
"8","500","1","90","10","82","0","500"
"4","500","1","90","10","69","0","500"
"1","500","1","90","10","82","0","500"
"3","500","1","90","10","84","0","500"
"6","500","1","90","10","73","0","500"
"7","500","1","90","10","81","0","500"
"2","500","1","90","10","80","0","500"
"8","500","1","90","10","83","0","500"
"5","500","1","90","10","92","0","500"
"1","500","1","90","10","83","0","500"
"6","500","1","90","10","74","0","500"
"3","500","1","90","10","85","0","500"
"4","500","1","90","10","70","0","500"
"7","500","1","90","10","82","0","500"
"8","500","1","90","10","84","0","500"
"2","500","1","90","10","81","0","500"
"5","500","1","90","10","93","0","500"
"6","500","1","90","10","75","0","500"
"1","500","1","90","10","84","0","500"
"4","500","1","90","10","71","0","500"
"3","500","1","90","10","86","0","500"
"7","500","1","90","10","83","0","500"
"8","500","1","90","10","85","0","500"
"6","500","1","90","10","76","0","500"
"5","500","1","90","10","94","0","500"
"2","500","1","90","10","82","0","500"
"4","500","1","90","10","72","0","500"
"3","500","1","90","10","87","0","500"
"1","500","1","90","10","85","0","500"
"8","500","1","90","10","86","0","500"
"7","500","1","90","10","84","0","500"
"6","500","1","90","10","77","0","500"
"5","500","1","90","10","95","0","500"
"2","500","1","90","10","83","0","500"
"4","500","1","90","10","73","0","500"
"3","500","1","90","10","88","0","500"
"8","500","1","90","10","87","0","500"
"7","500","1","90","10","85","0","500"
"1","500","1","90","10","86","0","500"
"4","500","1","90","10","74","0","500"
"6","500","1","90","10","78","0","500"
"2","500","1","90","10","84","0","500"
"5","500","1","90","10","96","0","500"
"3","500","1","90","10","89","0","500"
"8","500","1","90","10","88","0","500"
"7","500","1","90","10","86","0","500"
"1","500","1","90","10","87","0","500"
"4","500","1","90","10","75","0","500"
"6","500","1","90","10","79","0","500"
"2","500","1","90","10","85","0","500"
"5","500","1","90","10","97","0","500"
"3","500","1","90","10","90","0","500"
"8","500","1","90","10","89","0","500"
"7","500","1","90","10","87","0","500"
"4","500","1","90","10","76","0","500"
